census_block_group,amount_land,amount_water,latitude,longitude
170311506001,164322,0,41.951326,-87.7693822
170318083021,554660,0,42.0351031,-87.7692643
170318236024,1850214,0,41.6524504,-87.7692615
170311506002,164084,0,41.9476758,-87.7692568
170311512001,204767,0,41.9435674,-87.7691105
170318230022,440608,0,41.6974326,-87.7689963
170318136003,202496,0,41.8524168,-87.7689942
170318211014,408686,0,41.7358644,-87.7688104
170312504002,179762,0,41.91099,-87.7685513
170311906022,327160,0,41.9275926,-87.7685491
170318245072,3286607,0,41.5946644,-87.7684102
170316403004,352325,0,41.7835172,-87.7683515
170315611003,165369,0,41.7907817,-87.7683345
170312506001,162006,0,41.9075385,-87.7682647
170315611002,165677,0,41.7871112,-87.7681908
170312506002,161857,0,41.9039163,-87.768145
170312514001,121021,0,41.8932825,-87.7680982
170311913022,288646,0,41.9206166,-87.7680972
170318207001,3331188,94151,41.8204253,-87.7677424
170318223012,302191,0,41.7284055,-87.7676983
170318134003,124058,0,41.8570341,-87.7675453
170312520001,134190,0,41.8856835,-87.7675031
170318014001,783542,0,42.0740581,-87.7674174
170312513001,122436,0,41.900294,-87.7674097
170312520002,177790,0,41.8822286,-87.7673769
170312514002,130950,0,41.8906973,-87.7673338
170312513002,122552,0,41.8966484,-87.7672827
170318230024,620059,0,41.6928647,-87.7670633
170318144006,385679,0,41.8337071,-87.7670225
170318300032,922929,0,41.5224505,-87.7669671
170318144005,244554,0,41.8290528,-87.7669574
170318144004,249915,0,41.8254068,-87.7669045
170311105012,136589,0,41.9790502,-87.7667313
170316403002,165617,0,41.7797918,-87.7666804
170318085002,324608,0,42.044543,-87.7665125
170318136002,165312,0,41.8546148,-87.7664609
170318139001,168026,0,41.8491636,-87.7663147
170318222003,446392,0,41.7242945,-87.7661463
170318210021,402396,0,41.7460014,-87.7660183
170318002006,1702313,270363,42.1265845,-87.7657504
170318139002,124165,0,41.8454914,-87.7656044
170318134002,156237,0,41.8601839,-87.7654891
170311105014,71987,0,41.9755489,-87.7652956
170318078002,1843110,0,42.0177556,-87.7652941
170318083022,554917,0,42.0327943,-87.7652065
170318211011,573854,0,41.7407355,-87.7651488
170318209024,289319,0,41.7505688,-87.7650971
170318083023,280957,0,42.025697,-87.7650298
170311503007,201218,0,41.9655362,-87.7649738
170318236053,733668,108838,41.668323,-87.7648708
170311202001,528648,0,42.0034197,-87.7648596
170315608001,330226,0,41.7963581,-87.7648555
170311503006,167822,0,41.9614504,-87.7648131
170312507004,112986,0,41.9068425,-87.7646627
170311503005,289776,0,41.9564076,-87.764644
170312512001,123001,0,41.8985076,-87.7646095
170311507004,163297,0,41.9514135,-87.7644983
170338803003,4987644,0,39.0150838,-87.7644835
170311507003,168031,0,41.9477617,-87.7643409
170311511004,165382,0,41.9440834,-87.7642332
170318223011,343806,0,41.7315807,-87.7642188
170311511003,165140,0,41.9404328,-87.7641108
170316406001,164654,0,41.7761802,-87.7640926
170315611001,247965,0,41.7890305,-87.763977
170318225003,460446,0,41.7194984,-87.7638005
170311907011,144537,0,41.9297124,-87.7637324
170318314002,1127389,0,41.8688096,-87.7636869
170311907021,103425,0,41.9269758,-87.7636344
170318226013,489864,0,41.7088214,-87.7635699
170318141003,1007507,0,41.8406583,-87.7635307
170318014002,650749,0,42.0676304,-87.7634134
170318002002,922835,0,42.1339957,-87.7633149
170312503004,61182,0,41.9137278,-87.7632069
170316403001,124299,0,41.7807778,-87.7630543
170312503003,146820,0,41.9116135,-87.7630401
170311101001,756538,0,41.984333,-87.7629794
170318134001,415954,0,41.8626758,-87.76291
170311105011,188091,0,41.9775913,-87.7628316
170312519003,133125,0,41.8857783,-87.7626533
170318230023,360046,0,41.6986817,-87.7626388
170312519004,174278,0,41.8822713,-87.762559
170318245051,705665,0,41.6060309,-87.7625343
170312515004,267750,0,41.8899212,-87.7624521
170318245053,808411,0,41.6125339,-87.7621304
170311105021,258024,0,41.9690396,-87.7620481
170312507003,123669,0,41.9030876,-87.7619762
170312515003,129421,0,41.893602,-87.7619195
170311912002,499686,0,41.9194936,-87.7618709
170318253021,3216264,0,41.5793536,-87.7616509
170312507005,194159,0,41.906641,-87.7616162
170311903001,164811,0,41.9377256,-87.7615613
170318136001,333893,0,41.8547741,-87.7615525
170312512003,142896,0,41.8967105,-87.7615061
170311903002,164963,0,41.9359018,-87.7614966
170311903003,165362,0,41.934076,-87.7614327
170318141001,168098,0,41.8492361,-87.7614004
170311903004,165166,0,41.9322503,-87.7613635
170318141002,124522,0,41.8460142,-87.7613131
170318069003,994987,0,42.0560331,-87.7612723
170318225002,417804,0,41.7143401,-87.7612327
170318299014,11140158,43099,41.5496776,-87.7612104
170311907023,166639,0,41.924962,-87.7610808
170318073005,327831,0,42.0391855,-87.760908
170318226023,332503,59,41.702208,-87.7608988
170318236023,1139839,0,41.6576433,-87.7608639
170318070003,425946,0,42.044821,-87.7607558
170318077004,426685,0,42.0227801,-87.760677
170318144003,457149,0,41.8233732,-87.7606472
170311202002,347361,0,41.997696,-87.7602369
170230601002,114599588,3076980,39.4351006,-87.760214
170318001001,1724488,0,42.144822,-87.7601045
170311503001,207490,0,41.9654915,-87.7599676
170312521024,169481,0,41.8793698,-87.7598703
170312521021,163935,0,41.8775023,-87.7598604
170312503001,285637,0,41.9143526,-87.7598423
170311503002,170079,0,41.9615112,-87.7598064
170311105015,148189,0,41.9788954,-87.7598023
170312521022,163314,0,41.8756921,-87.7597918
170311503003,124352,0,41.9582894,-87.7597764
170312512004,270490,0,41.9003794,-87.7597441
170312521023,171757,0,41.8738388,-87.7597258
170910112001,5666904,345072,41.1037213,-87.7597136
170311503004,165785,0,41.9550949,-87.759671
170318078001,704794,0,42.0083608,-87.7596382
170318009004,558997,0,42.0748382,-87.7596234
170311507001,165682,0,41.9514443,-87.7595543
170311507002,165386,0,41.9477954,-87.7594369
170312503002,123687,0,41.9103729,-87.7593654
170311511001,165274,0,41.9441457,-87.7593192
170312519001,117328,0,41.8838925,-87.7593102
170316407004,164026,0,41.7762723,-87.7592255
170311511002,165050,0,41.940494,-87.7592037
170318143002,663741,0,41.8330416,-87.7590723
170311907012,133331,0,41.9298864,-87.7589167
170318254001,3811712,27586,41.5691876,-87.7588816
170311105013,246751,0,41.9747067,-87.7588648
170318245061,286840,0,41.6213142,-87.7587731
170318008001,4148396,98380,42.09722,-87.7586298
170311907022,113429,0,41.9271864,-87.7586129
170318144001,164257,0,41.8282466,-87.7584091
170311105022,391305,0,41.9711087,-87.7584044
170318144002,163501,0,41.8264172,-87.7583903
170311912001,205891,0,41.9217196,-87.7582933
170312515002,157957,0,41.8894747,-87.7579226
170318208001,332259,0,41.8055931,-87.7578041
170312507001,124997,0,41.9076696,-87.7577616
170315607002,419969,0,41.7977864,-87.7576908
170318208002,330181,0,41.8019385,-87.7576794
170318138023,146078,0,41.847921,-87.7576747
170312512002,125902,0,41.8967438,-87.7575142
170312507002,106509,0,41.9042447,-87.7574941
170318003003,2100120,207366,42.1125387,-87.7574932
170312515001,128798,0,41.893048,-87.7573999
170315607001,241270,0,41.7941584,-87.7572232
170318007004,1594968,0,42.082503,-87.7570292
170312519002,207721,0,41.8837977,-87.7568297
170318300031,1475971,0,41.5212118,-87.7567308
170318211021,533838,0,41.7450792,-87.7566917
170318211013,409521,0,41.736081,-87.7566885
170318209023,281818,0,41.75068,-87.7566864
170318222001,580863,0,41.730674,-87.756276
170318073003,412560,0,42.0330149,-87.7561576
170318143001,243392,0,41.8373598,-87.756008
170318073004,256172,0,42.0371172,-87.7558153
170318073002,546125,0,42.0285112,-87.7557113
170318232002,5675417,139030,41.6772853,-87.7557003
170318133011,485974,0,41.8621421,-87.7556382
170318211012,328063,0,41.7397534,-87.7556097
170311202003,245847,0,41.9952293,-87.7553357
170318225004,634507,0,41.7202784,-87.7552492
170318138022,145899,0,41.8479587,-87.7552208
170230601003,99246277,1187444,39.3480992,-87.7551877
170318226012,649644,0,41.7089279,-87.7550324
170318137011,504757,0,41.8554812,-87.755005
170318222002,368993,0,41.7252952,-87.755003
170318077003,311063,0,42.021045,-87.7549076
170316407003,134248,0,41.7762648,-87.7547876
170311502004,310798,0,41.963561,-87.7546962
170311508005,124314,0,41.9519548,-87.7546508
170311911006,119776,0,41.9178908,-87.7546208
170338801002,171953087,427818,39.1096492,-87.7545771
170311508004,122798,0,41.9492203,-87.7545689
170318002003,516030,0,42.1262237,-87.7545391
170311510011,206419,0,41.9437503,-87.7543934
170318009003,492628,0,42.0740515,-87.754361
170311202004,1272728,0,41.9898417,-87.7543233
170311510012,123716,0,41.9401005,-87.7542847
170312516003,160558,0,41.8913882,-87.7542471
170318079003,757336,0,42.0021858,-87.7541953
170311908005,123135,0,41.9300747,-87.7539091
170312511004,124311,0,41.9004346,-87.7538942
170318070004,219121,0,42.0461725,-87.75385
170312511003,123538,0,41.8967761,-87.7538072
170311908004,123343,0,41.9273565,-87.753804
170318070002,255193,0,42.0419977,-87.7537598
170318300081,4543591,0,41.4764248,-87.7536709
170311911005,206825,0,41.9217698,-87.7533722
170311204001,503344,0,41.9815134,-87.753327
170318069001,1119040,0,42.0601851,-87.7530852
170318246013,588213,0,41.6316425,-87.7529621
170312518002,217013,0,41.8854391,-87.7528024
170318138021,146792,0,41.8479912,-87.7527568
170312518001,118771,0,41.8817191,-87.7526675
170318236022,687054,0,41.6504758,-87.7526041
170338804002,1447933,0,39.0021281,-87.7525739
170318077002,493815,0,42.0166973,-87.7524164
170311502005,165774,0,41.9588356,-87.7524007
170311502001,248524,0,41.9565532,-87.7523261
170318225001,306475,0,41.7152719,-87.7522537
170311502003,165648,0,41.9542713,-87.7522495
170312522011,99033,0,41.8794579,-87.7522068
170318226022,1497834,0,41.6962808,-87.75218
170312522012,94451,0,41.877601,-87.7521385
170312508002,246131,0,41.904103,-87.7521366
170318002004,409634,0,42.1213107,-87.7521057
170312522013,193306,0,41.8748385,-87.7520367
170311508003,165936,0,41.9469761,-87.7520291
170318246014,702714,0,41.6215901,-87.7519759
170312502001,329124,0,41.9130657,-87.7519725
170318250003,1292761,0,41.601297,-87.7518174
170311902001,164837,0,41.9378516,-87.7517539
170311902002,164804,0,41.9360285,-87.7516845
170318137012,162775,0,41.8530293,-87.7516837
170311902003,165158,0,41.9342048,-87.751612
170311204002,297223,0,41.9756415,-87.7515917
170318069002,626246,0,42.0518163,-87.7515818
170311902004,165309,0,41.9323794,-87.7515457
170311908003,168533,0,41.9251018,-87.7512556
170311911003,136820,0,41.9170485,-87.7510649
170318209021,1336724,0,41.7561828,-87.7510057
170312508001,328580,0,41.9077454,-87.7509779
170311502002,436026,0,41.9640983,-87.7509021
170319801001,2981781,0,41.7859813,-87.7509001
170318133013,82505,0,41.8639756,-87.7508024
170318009002,431717,0,42.0678062,-87.7507749
170318133012,79442,0,41.8603856,-87.7506889
170312516001,163771,0,41.8931503,-87.7506426
170311204003,264133,0,41.9708766,-87.7505854
170312516002,156457,0,41.8895999,-87.7505117
170318142005,109254,0,41.8393025,-87.7503785
170318142004,166607,0,41.8370304,-87.7503563
170318138024,145650,0,41.8480275,-87.750299
170312511001,124325,0,41.9004729,-87.7502179
170312511002,124281,0,41.8968033,-87.7501364
170318142006,313018,0,41.8426825,-87.7500652
170318245032,300582,0,41.6395428,-87.7500354
170318142003,124763,0,41.8346081,-87.750033
170316407002,194171,0,41.7765118,-87.7499741
170311911004,124462,0,41.9214546,-87.749919
170311510021,124163,0,41.940921,-87.7498002
170318226021,647252,0,41.7036112,-87.7497593
170318077001,465531,0,42.0230414,-87.7497539
170311508001,124527,0,41.9520136,-87.7497381
170318073001,494703,0,42.0350706,-87.7496641
170311508002,123476,0,41.9492801,-87.749651
170318070001,235345,0,42.0448299,-87.7496043
170318246021,906829,0,41.6137806,-87.7495014
170311510023,165922,0,41.9442687,-87.7494819
170312502002,170080,0,41.9109675,-87.7493323
170312518005,168001,0,41.8841689,-87.7490809
170311908001,123046,0,41.9301414,-87.7489941
170311908002,123260,0,41.927423,-87.748885
170315602003,326011,0,41.8093828,-87.7481165
170315602001,255166,0,41.8135593,-87.7481099
170315603001,326966,0,41.8057325,-87.7480339
170315603002,326966,0,41.8020825,-87.7479402
170318209022,359708,0,41.7511901,-87.7479068
170318138011,147181,0,41.8480388,-87.7478466
170318232001,1827013,11823,41.6849509,-87.747804
170318001002,1442644,3084998,42.1339745,-87.7477294
170311911002,110544,0,41.9165713,-87.7475704
170759504003,1467770,0,40.7819559,-87.7474804
170311911001,124006,0,41.9214794,-87.7474599
170318314001,976900,0,41.869475,-87.7473193
170312522024,72493,0,41.87952,-87.7473121
170312522022,69186,0,41.8776646,-87.7472474
170312522025,140461,0,41.8749219,-87.7471438
170318009001,649055,0,42.0757468,-87.7469588
170318137021,82624,0,41.8539848,-87.746807
170318211023,511252,0,41.7410075,-87.7467692
170318137022,80064,0,41.8521878,-87.7467507
170312518004,163886,0,41.884118,-87.7466324
170318211022,596852,0,41.7462674,-87.746616
170318005004,647240,0,42.1029415,-87.7465994
170318137023,108568,0,41.8576901,-87.7463498
170318079001,653920,0,42.0097591,-87.7462882
170318137024,103512,0,41.8558194,-87.7462449
170318221011,577819,0,41.7314876,-87.7462323
170318221012,420165,0,41.7263194,-87.7460479
170318003001,636234,0,42.1153506,-87.7460223
170318245035,743896,0,41.6424636,-87.7459209
170318211024,326545,0,41.7362766,-87.7457901
170311510024,120789,0,41.9397536,-87.7457732
170315602002,80872,0,41.8121533,-87.7457694
170318005003,1118683,0,42.0977408,-87.745537
170318352001,988538,0,41.7966437,-87.7452866
170318226011,652626,0,41.7091045,-87.7452774
170318317001,532281,0,41.9526506,-87.7452551
170318221013,438160,0,41.720887,-87.7451034
170318074003,236467,0,42.0290187,-87.7449614
170311601002,307113,0,41.9645907,-87.7449449
170312510001,466955,0,41.8986945,-87.7448924
170318221014,425045,0,41.7154258,-87.7448863
170311203004,321092,0,41.9892699,-87.7447724
170311510022,226277,0,41.9435122,-87.7447359
170318133022,328336,0,41.8640607,-87.7447251
170338803004,808917,0,39.0097279,-87.7447245
170311203006,336044,0,41.994006,-87.7447109
170318079002,602475,0,42.0006596,-87.7446762
170316407001,164647,0,41.7765492,-87.744661
170318133021,318884,0,41.8604351,-87.7446076
170312517001,486655,0,41.8913844,-87.7444793
170318250002,1700408,141500,41.5936078,-87.744408
170311901001,316148,0,41.9352176,-87.7443889
170311404005,483725,0,41.9717718,-87.7442759
170318313001,576183,0,41.9077662,-87.7442596
170318142002,1148618,0,41.8306536,-87.7441657
170318005005,488890,0,42.106538,-87.7441452
170311909001,314637,0,41.9279225,-87.7441048
170318003002,497557,0,42.1101353,-87.7439917
170318246012,1454215,0,41.6307424,-87.7439635
170318068022,200950,0,42.0461836,-87.7439572
170311910001,157413,0,41.9224422,-87.7439179
170311910002,276900,0,41.9174035,-87.7437345
170318138013,416430,0,41.8482523,-87.7430716
170910108001,14930167,250370,41.1240136,-87.7430181
170312518003,330070,0,41.884164,-87.7429548
170318142001,587606,0,41.8408194,-87.7429076
170311203003,434983,0,41.9851844,-87.7427843
170312522021,165141,0,41.8787013,-87.7427627
170318236021,1170133,72891,41.6531998,-87.7427371
170318299024,7553452,169636,41.533926,-87.7422959
170312522023,190165,0,41.8750452,-87.7422633
170318076002,544409,0,42.0192629,-87.7422135
170318074005,201381,0,42.032331,-87.7420175
170318138012,278015,0,41.8547011,-87.7417174
170315601001,693892,48984,41.8156765,-87.741591
170910111002,18330282,107080,41.0137169,-87.741479
170318246022,1072505,0,41.6188761,-87.74137
170318068023,360385,0,42.0422574,-87.7410175
170311602004,490691,0,41.957139,-87.7409508
170318228011,743895,0,41.6959728,-87.7408821
170318253023,1631759,0,41.583054,-87.7408758
170315604001,339633,0,41.8040062,-87.7406144
170318068014,210134,0,42.049355,-87.7405218
170311601001,286451,0,41.9646688,-87.7404902
170318068012,1330428,0,42.0572453,-87.7404524
170318245031,309616,0,41.643689,-87.7403839
170318074004,201759,0,42.0285187,-87.7401967
170318255051,3072829,35030,41.5629835,-87.740158
170312001003,261833,0,41.9352692,-87.7400911
170759504002,712805,0,40.7830966,-87.7398637
170316401001,305457,0,41.7819196,-87.7398608
170316408001,163948,0,41.776642,-87.7397908
170316408002,162821,0,41.7729937,-87.7396934
170311203005,315241,0,41.9943738,-87.7396671
170318068011,296067,0,42.0636177,-87.7396309
170311404004,180107,0,41.9716535,-87.7393529
170312002004,201114,0,41.9294701,-87.7392892
170312002003,138517,0,41.9258227,-87.739164
170312004011,172350,0,41.9188461,-87.7389329
170318072001,1085553,0,42.0368642,-87.7387696
170318010004,930540,0,42.0736847,-87.7387346
170311611002,344137,0,41.9486293,-87.7386658
170318074002,515117,0,42.0248516,-87.7386405
170311612002,266512,0,41.940805,-87.7386011
170311612001,251338,0,41.9443981,-87.7385372
170318227014,207913,0,41.7125413,-87.7382528
